yes,no,diff
-8.418001174926758,-1.677927017211914,-6.740074157714844
-8.81024169921875,-0.6724834442138672,-8.137758255004883
-8.19936752319336,-2.1879501342773438,-6.011417388916016
-5.900083541870117,-1.820028305053711,-4.080055236816406
-7.956188201904297,-3.2936782836914062,-4.662509918212891
-7.520454406738281,-1.4827899932861328,-6.037664413452148
-9.616168975830078,-3.2624130249023438,-6.353755950927734
-6.914226531982422,-0.8430995941162109,-6.071126937866211
-8.223504066467285,-2.5801010131835938,-5.643403053283691
-7.300626754760742,-2.580047607421875,-4.720579147338867
-8.48533821105957,-0.5930919647216797,-7.892246246337891
-8.731831550598145,-2.879274368286133,-5.852557182312012
-8.07978630065918,-2.1104793548583984,-5.969306945800781
-7.813541412353516,-2.6431446075439453,-5.17039680480957
-7.857664108276367,-2.050752639770508,-5.806911468505859
-8.529886245727539,-2.683502197265625,-5.846384048461914
-9.381665229797363,-3.2275333404541016,-6.154131889343262
-8.961837768554688,-2.509960174560547,-6.451877593994141
-7.588225364685059,-1.8985919952392578,-5.689633369445801
-7.855086326599121,-2.2657337188720703,-5.589352607727051
-7.769366264343262,-1.2427902221679688,-6.526576042175293
-8.77629566192627,-2.525623321533203,-6.250672340393066
-8.644424438476562,-2.5936927795410156,-6.050731658935547
-9.742934226989746,-3.530355453491211,-6.212578773498535
-7.839047431945801,-1.3426856994628906,-6.49636173248291
-9.704141616821289,-2.4341068267822266,-7.2700347900390625
-7.161655426025391,-0.8950881958007812,-6.266567230224609
-7.268404960632324,-2.5557327270507812,-4.712672233581543
-7.29261589050293,-2.589160919189453,-4.703454971313477
-5.623575210571289,-3.7688865661621094,-1.8546886444091797
-8.310014724731445,-1.1556644439697266,-7.154350280761719
-9.506011962890625,-3.259267807006836,-6.246744155883789
-9.12750244140625,-2.9050445556640625,-6.2224578857421875
-8.287556648254395,-1.9299278259277344,-6.35762882232666
-6.35540771484375,-0.3745994567871094,-5.980808258056641
-8.225700378417969,-0.5822105407714844,-7.643489837646484
-8.372074127197266,-2.4509220123291016,-5.921152114868164
-7.633101463317871,-2.6674423217773438,-4.965659141540527
-6.42939567565918,-1.4392509460449219,-4.990144729614258
-9.094928741455078,-2.4987239837646484,-6.59620475769043
-5.156089782714844,-1.3290748596191406,-3.827014923095703
-7.969578742980957,-2.194284439086914,-5.775294303894043
-9.034761428833008,-1.163818359375,-7.870943069458008
-6.038544654846191,-0.9777088165283203,-5.060835838317871
-8.849923133850098,-2.427724838256836,-6.422198295593262
-8.654650688171387,-0.8814601898193359,-7.773190498352051
-9.008895874023438,-0.07713890075683594,-8.931756973266602
-8.832200050354004,-2.9497222900390625,-5.882477760314941
-7.802301406860352,-1.5619354248046875,-6.240365982055664
-6.767316818237305,-1.0057449340820312,-5.761571884155273
-8.808881759643555,-0.8129291534423828,-7.995952606201172
-8.668140411376953,-2.3099098205566406,-6.3582305908203125
-8.630945205688477,-4.2308197021484375,-4.400125503540039
-9.110694885253906,-3.111795425415039,-5.998899459838867
-8.877775192260742,-1.5083847045898438,-7.369390487670898
-8.709175109863281,-2.6054153442382812,-6.103759765625
-8.244651794433594,-0.8013973236083984,-7.443254470825195
-8.889233589172363,-2.7352371215820312,-6.153996467590332
-8.01506233215332,-2.3958873748779297,-5.619174957275391
-9.02096939086914,-1.9373531341552734,-7.083616256713867
-7.903468132019043,-1.8983325958251953,-6.005135536193848
-9.061178207397461,-2.4793357849121094,-6.581842422485352
-8.045600891113281,-1.3560943603515625,-6.689506530761719
-7.609107971191406,-2.426218032836914,-5.182889938354492
-5.294147491455078,-1.9809513092041016,-3.3131961822509766
-9.93406867980957,-3.5474777221679688,-6.386590957641602
-9.041971206665039,-2.323995590209961,-6.717975616455078
-8.886098861694336,-3.447223663330078,-5.438875198364258
-8.123785018920898,-2.2082996368408203,-5.915485382080078
-7.232383728027344,-1.5889205932617188,-5.643463134765625
-5.914251327514648,-0.9253807067871094,-4.988870620727539
-7.899384498596191,-2.2682666778564453,-5.631117820739746
-7.6157941818237305,-1.3831710815429688,-6.232623100280762
-9.889283180236816,-4.01902961730957,-5.870253562927246
-8.769539833068848,-2.763324737548828,-6.0062150955200195
-8.47848892211914,-2.467060089111328,-6.0114288330078125
-4.648336410522461,-1.9913902282714844,-2.6569461822509766
-5.922817230224609,-1.2047100067138672,-4.718107223510742
-6.947246551513672,-1.1436500549316406,-5.803596496582031
-8.76721477508545,-1.6246509552001953,-7.142563819885254
-8.628759384155273,-1.6293468475341797,-6.999412536621094
-8.882038116455078,-0.6612377166748047,-8.220800399780273
-8.147425651550293,-2.4574813842773438,-5.689944267272949
-7.661298751831055,-1.4012432098388672,-6.2600555419921875
-8.940987586975098,-1.0871620178222656,-7.853825569152832
-9.892045974731445,-4.013702392578125,-5.87834358215332
-7.07293701171875,-2.0234107971191406,-5.049526214599609
-9.764123916625977,-3.4763755798339844,-6.287748336791992
-7.840343475341797,-1.2081451416015625,-6.632198333740234
-9.775601387023926,-4.194772720336914,-5.580828666687012
-8.315463066101074,-2.1732540130615234,-6.142209053039551
-7.566354751586914,-1.9622001647949219,-5.604154586791992
-10.128630638122559,-3.693470001220703,-6.4351606369018555
-7.267613410949707,-2.3758392333984375,-4.8917741775512695
-9.342041015625,-1.8535575866699219,-7.488483428955078
-8.786664009094238,-0.9291667938232422,-7.857497215270996
-8.965911865234375,-2.533143997192383,-6.432767868041992
-7.4241790771484375,-2.6906661987304688,-4.733512878417969
-7.994575500488281,-1.6707725524902344,-6.323802947998047
-8.889283180236816,-1.7715721130371094,-7.117711067199707
-8.512431144714355,-0.71630859375,-7.7961225509643555
-9.009652137756348,-1.3207263946533203,-7.688925743103027
-9.611336708068848,-3.0597915649414062,-6.551545143127441
-8.541677474975586,-1.6398983001708984,-6.9017791748046875
-8.080960273742676,-2.264627456665039,-5.816332817077637
-8.8028564453125,-2.637542724609375,-6.165313720703125
-8.888285636901855,-2.47808837890625,-6.4101972579956055
-8.7463960647583,-2.4094409942626953,-6.3369550704956055
-3.792755126953125,-1.1845073699951172,-2.608247756958008
-8.532302856445312,-2.188302993774414,-6.343999862670898
-7.817852973937988,-1.3640995025634766,-6.453753471374512
-9.378552436828613,-2.2576541900634766,-7.120898246765137
-6.771799087524414,-1.1020641326904297,-5.669734954833984
-7.374408721923828,-3.2352638244628906,-4.1391448974609375
-7.894439697265625,-2.104398727416992,-5.790040969848633
-7.659198760986328,-0.9260921478271484,-6.73310661315918
-9.400161743164062,-2.764585494995117,-6.635576248168945
-7.912494659423828,-3.391267776489258,-4.52122688293457
-6.3660125732421875,-1.392232894897461,-4.973779678344727
-7.158713340759277,-1.5033111572265625,-5.655402183532715
-8.099494934082031,-1.2698631286621094,-6.829631805419922
-8.486621856689453,-2.4738998413085938,-6.012722015380859
-6.403769493103027,-1.522735595703125,-4.881033897399902
-6.6595916748046875,-1.5906219482421875,-5.0689697265625
-5.155979156494141,-1.3750286102294922,-3.7809505462646484
-8.633176803588867,-2.3778324127197266,-6.255344390869141
-6.369939804077148,-0.1942462921142578,-6.175693511962891
-7.915555000305176,-2.0936927795410156,-5.82186222076416
-8.920714378356934,-2.282155990600586,-6.638558387756348
-6.990185737609863,-1.5601997375488281,-5.429986000061035
-6.990482330322266,-0.5164318084716797,-6.474050521850586
-8.025012969970703,-2.858064651489258,-5.166948318481445
-9.61719799041748,-3.606172561645508,-6.011025428771973
-8.155102729797363,-2.575754165649414,-5.579348564147949
-9.052962303161621,-2.4262218475341797,-6.626740455627441
-3.9018993377685547,-0.9560031890869141,-2.9458961486816406
-9.772384643554688,-3.4122867584228516,-6.360097885131836
-8.61705207824707,-1.5695343017578125,-7.047517776489258
-7.424388885498047,-2.5538177490234375,-4.870571136474609
-9.186184883117676,-1.8824844360351562,-7.3037004470825195
-8.691551208496094,-0.7066650390625,-7.984886169433594
-9.205290794372559,-3.0945167541503906,-6.110774040222168
-9.386102676391602,-0.2426738739013672,-9.143428802490234
-8.111135482788086,-2.3983898162841797,-5.712745666503906
-7.859651565551758,-1.911764144897461,-5.947887420654297
-8.623380661010742,-1.8087234497070312,-6.814657211303711
-8.702765464782715,-1.8118133544921875,-6.890952110290527
-7.39285945892334,-1.1601982116699219,-6.232661247253418
-6.664804458618164,-0.6947231292724609,-5.970081329345703
-8.40626335144043,-1.691375732421875,-6.714887619018555
-9.08892822265625,-3.149646759033203,-5.939281463623047
-9.72066879272461,-3.371023178100586,-6.349645614624023
-8.6483736038208,-0.8610877990722656,-7.787285804748535
-8.093935012817383,-1.7711467742919922,-6.322788238525391
-8.422393798828125,-2.262176513671875,-6.16021728515625
-8.084492683410645,-2.113889694213867,-5.970602989196777
-7.519207954406738,-1.4197330474853516,-6.099474906921387
-7.86624813079834,-0.7513370513916016,-7.114911079406738
-7.693449974060059,-2.1776065826416016,-5.515843391418457
-8.124186515808105,-0.7403812408447266,-7.383805274963379
-7.986310005187988,-2.354135513305664,-5.632174491882324
-8.945093154907227,-1.0226364135742188,-7.922456741333008
-8.32193374633789,-2.4489402770996094,-5.872993469238281
-8.911188125610352,-2.316995620727539,-6.5941925048828125
-8.132733345031738,-2.4460906982421875,-5.686642646789551
-7.264080047607422,-1.5220203399658203,-5.742059707641602
-9.281030654907227,-2.0758895874023438,-7.205141067504883
-8.003914833068848,-2.7093372344970703,-5.294577598571777
-7.48491096496582,-0.8558731079101562,-6.629037857055664
-9.051607131958008,-2.7352771759033203,-6.3163299560546875
-6.5047149658203125,-1.1586322784423828,-5.34608268737793
-8.263781547546387,-2.2567214965820312,-6.0070600509643555
-8.137924194335938,-1.8975696563720703,-6.240354537963867
-8.199664115905762,-1.068288803100586,-7.131375312805176
-8.173053741455078,-1.6698455810546875,-6.503208160400391
-9.13862419128418,-1.7952251434326172,-7.3433990478515625
-8.314414978027344,-1.7981128692626953,-6.516302108764648
-7.589520454406738,-0.506072998046875,-7.083447456359863
-7.8051347732543945,-1.3793754577636719,-6.425759315490723
-5.873979568481445,-1.0089893341064453,-4.864990234375
-8.164111137390137,-2.0515270233154297,-6.112584114074707
-7.128400802612305,-1.7469482421875,-5.381452560424805
-7.250849723815918,-1.3353710174560547,-5.915478706359863
-7.926584243774414,-2.180959701538086,-5.745624542236328
-8.925908088684082,-2.7424068450927734,-6.183501243591309
-9.574847221374512,-3.3712024688720703,-6.203644752502441
-6.953606605529785,-0.7709922790527344,-6.182614326477051
-8.53140926361084,-1.3535442352294922,-7.177865028381348
-7.267321586608887,-0.9257659912109375,-6.341555595397949
-8.239884376525879,-1.1855335235595703,-7.054350852966309
-8.212804794311523,-1.2171401977539062,-6.995664596557617
-9.284250259399414,-3.1304874420166016,-6.1537628173828125
-8.690180778503418,-2.167478561401367,-6.522702217102051
-6.8709306716918945,-0.5226478576660156,-6.348282814025879
-9.442769050598145,-3.9853878021240234,-5.457381248474121
-7.570440292358398,-0.7795066833496094,-6.790933609008789
-7.169493675231934,-1.8492927551269531,-5.3202009201049805
-8.500786781311035,-0.46239280700683594,-8.0383939743042
-7.549583435058594,-1.015970230102539,-6.533613204956055
-8.30880069732666,-2.624998092651367,-5.683802604675293
-8.362333297729492,-1.2428760528564453,-7.119457244873047
-1.9153594970703125,-1.5441341400146484,-0.37122535705566406
-7.740266799926758,-2.061756134033203,-5.678510665893555
-9.560827255249023,-2.4624271392822266,-7.098400115966797
-8.338006019592285,-1.5021228790283203,-6.835883140563965
-8.717615127563477,-1.130584716796875,-7.587030410766602
-8.698559761047363,-0.6225681304931641,-8.0759916305542
-8.903843879699707,-2.345205307006836,-6.558638572692871
-7.090888023376465,-0.7260990142822266,-6.364789009094238
-8.337294578552246,-2.058774948120117,-6.278519630432129
-7.870560646057129,-2.635011672973633,-5.235548973083496
-8.746978759765625,-2.3835315704345703,-6.363447189331055
-9.512250900268555,-2.508321762084961,-7.003929138183594
-8.221624374389648,-0.9170379638671875,-7.304586410522461
-8.414041519165039,-1.7923507690429688,-6.62169075012207
-7.940977096557617,-1.9664878845214844,-5.974489212036133
-8.589238166809082,-2.6563491821289062,-5.932888984680176
-9.853771209716797,-2.998332977294922,-6.855438232421875
-6.717723846435547,-2.4456310272216797,-4.272092819213867
-8.3865327835083,-2.5843067169189453,-5.8022260665893555
-7.806118011474609,-1.4762039184570312,-6.329914093017578
-7.496169090270996,-1.832265853881836,-5.66390323638916
-8.102790832519531,-1.6126708984375,-6.490119934082031
-7.393699645996094,-1.505178451538086,-5.888521194458008
-8.641983032226562,-2.6239490509033203,-6.018033981323242
-8.402231216430664,-3.348878860473633,-5.053352355957031
-7.765286445617676,-0.8846340179443359,-6.88065242767334
-8.389557838439941,-2.1682910919189453,-6.221266746520996
-9.673563957214355,-3.1258201599121094,-6.547743797302246
-8.843466758728027,-1.0377178192138672,-7.80574893951416
-8.529199600219727,-2.2120132446289062,-6.31718635559082
-7.917353630065918,-1.9647560119628906,-5.952597618103027
-9.128456115722656,-2.3440170288085938,-6.7844390869140625
-8.355996131896973,-1.8762474060058594,-6.479748725891113
-8.177699089050293,-2.1065540313720703,-6.071145057678223
-9.592049598693848,-3.875883102416992,-5.7161664962768555
-7.1744842529296875,-1.8533172607421875,-5.3211669921875
-7.813658714294434,-1.5781803131103516,-6.235478401184082
