yes,no,diff
-3.996440887451172,-0.029277801513671875,-3.9671630859375
-4.297126770019531,-0.018733978271484375,-4.278392791748047
-0.395721435546875,-1.220876693725586,0.8251552581787109
-0.022958755493164062,-4.130094528198242,4.107135772705078
-0.5422840118408203,-0.9948940277099609,0.4526100158691406
-3.310476303100586,-0.0576934814453125,-3.2527828216552734
-1.6549835205078125,-0.3002738952636719,-1.3547096252441406
-0.5605678558349609,-0.9917068481445312,0.4311389923095703
-2.2924766540527344,-0.1701641082763672,-2.122312545776367
-2.111631393432617,-0.1891498565673828,-1.9224815368652344
-2.7639598846435547,-0.08746337890625,-2.6764965057373047
-1.976144790649414,-0.2529735565185547,-1.7231712341308594
-3.7400379180908203,-0.0335845947265625,-3.706453323364258
-0.1594696044921875,-2.1399154663085938,1.9804458618164062
-1.879587173461914,-0.1864013671875,-1.693185806274414
-3.3691978454589844,-0.05201911926269531,-3.317178726196289
-0.5514297485351562,-0.9299964904785156,0.3785667419433594
-3.5147438049316406,-0.04164314270019531,-3.4731006622314453
-1.7231941223144531,-0.2961006164550781,-1.427093505859375
-0.10624122619628906,-2.584074020385742,2.477832794189453
-2.2672348022460938,-0.16087913513183594,-2.106355667114258
-3.086231231689453,-0.06482505798339844,-3.0214061737060547
-0.3100414276123047,-1.4622554779052734,1.1522140502929688
-4.837301254272461,-0.010587692260742188,-4.826713562011719
-0.6157703399658203,-0.9110088348388672,0.2952384948730469
-5.10908317565918,-0.008783340454101562,-5.100299835205078
-0.6513595581054688,-0.8528347015380859,0.2014751434326172
-0.024526596069335938,-4.153400421142578,4.128873825073242
-0.6449661254882812,-0.8826675415039062,0.237701416015625
-0.0009174346923828125,-8.191643714904785,8.190726280212402
-3.5859451293945312,-0.043148040771484375,-3.542797088623047
-1.4039974212646484,-0.3192253112792969,-1.0847721099853516
-4.1239166259765625,-0.023042678833007812,-4.100873947143555
-0.06011962890625,-3.2050533294677734,3.1449337005615234
-0.07348442077636719,-2.8197994232177734,2.7463150024414062
-4.287984848022461,-0.020252227783203125,-4.267732620239258
-2.247690200805664,-0.23915481567382812,-2.008535385131836
