yes,no,diff
-12.556747436523438,-0.4506340026855469,-12.10611343383789
-14.467123985290527,-0.2665672302246094,-14.200556755065918
-0.0034332275390625,-19.6214542388916,19.61802101135254
-2.0516605377197266,-10.212411880493164,8.160751342773438
-0.9029102325439453,-7.472827911376953,6.569917678833008
-14.275040626525879,-6.00808048248291,-8.266960144042969
-9.149904251098633,-0.8485946655273438,-8.301309585571289
-14.508440971374512,-2.954345703125,-11.554095268249512
-11.674407958984375,-6.56257438659668,-5.111833572387695
-6.21115779876709,-7.161504745483398,0.9503469467163086
-14.897729873657227,-0.23613929748535156,-14.661590576171875
-13.845142364501953,-2.856752395629883,-10.98838996887207
-7.844998359680176,-8.90796184539795,1.0629634857177734
-2.024038314819336,-11.652289390563965,9.628251075744629
-16.799888610839844,-6.032135963439941,-10.767752647399902
-13.783945083618164,-1.9279022216796875,-11.856042861938477
-11.927226066589355,-2.8208560943603516,-9.106369972229004
-14.38139820098877,-0.1341533660888672,-14.247244834899902
-1.421579360961914,-9.885051727294922,8.463472366333008
-7.244352340698242,-2.713560104370117,-4.530792236328125
-0.41052818298339844,-9.427406311035156,9.016878128051758
-14.38768196105957,-2.963214874267578,-11.424467086791992
-12.37318229675293,-6.942028045654297,-5.431154251098633
-15.08764362335205,-0.32627105712890625,-14.761372566223145
-10.66722297668457,-7.061895370483398,-3.605327606201172
-16.524799346923828,-0.7143478393554688,-15.81045150756836
-0.038333892822265625,-13.743694305419922,13.705360412597656
-0.4431591033935547,-8.854509353637695,8.41135025024414
-0.016082763671875,-14.640849113464355,14.62476634979248
-12.476699829101562,-8.439229965209961,-4.037469863891602
-13.595433235168457,-5.57557487487793,-8.019858360290527
-15.171222686767578,-4.758846282958984,-10.412376403808594
-14.032585144042969,-0.5882778167724609,-13.444307327270508
-8.591279983520508,-1.3994369506835938,-7.191843032836914
-0.8313007354736328,-8.427513122558594,7.596212387084961
-16.625988006591797,-0.0043163299560546875,-16.621671676635742
-13.899068832397461,-2.9186477661132812,-10.98042106628418
-3.7140636444091797,-6.894062042236328,3.1799983978271484
-0.031164169311523438,-18.11434555053711,18.083181381225586
-14.671056747436523,-3.8445053100585938,-10.82655143737793
-1.7767162322998047,-10.003471374511719,8.226755142211914
-0.24036788940429688,-10.131113052368164,9.890745162963867
-17.017932891845703,-0.03929710388183594,-16.978635787963867
-14.176523208618164,-2.0749893188476562,-12.101533889770508
-15.088619232177734,-3.9876556396484375,-11.100963592529297
-16.31492805480957,-0.0060863494873046875,-16.308841705322266
-16.140758514404297,-1.6672229766845703,-14.473535537719727
-10.291853904724121,-1.1730194091796875,-9.118834495544434
-12.79940414428711,-2.954957962036133,-9.844446182250977
-0.42525482177734375,-8.404092788696289,7.978837966918945
-17.293222427368164,-6.07874870300293,-11.214473724365234
-14.519742965698242,-1.5363311767578125,-12.98341178894043
-0.17733192443847656,-8.96120548248291,8.783873558044434
-14.76823616027832,-5.985685348510742,-8.782550811767578
-17.87490463256836,-0.009710311889648438,-17.86519432067871
-14.232400894165039,-2.7339515686035156,-11.498449325561523
-16.31442642211914,-0.2370624542236328,-16.077363967895508
-11.87365436553955,-7.668118476867676,-4.205535888671875
-9.851343154907227,-7.53990364074707,-2.3114395141601562
-15.170896530151367,-0.4597015380859375,-14.71119499206543
-13.570259094238281,-2.9300918579101562,-10.640167236328125
-17.677200317382812,-5.020606994628906,-12.656593322753906
-14.530326843261719,-3.214357376098633,-11.315969467163086
-0.1533641815185547,-7.260570526123047,7.107206344604492
-0.14126014709472656,-14.657190322875977,14.51593017578125
-13.767494201660156,-0.3195209503173828,-13.447973251342773
-15.404899597167969,-1.801107406616211,-13.603792190551758
-14.660112380981445,-0.03402137756347656,-14.626091003417969
-12.114110946655273,-3.317281723022461,-8.796829223632812
-0.1316699981689453,-15.414983749389648,15.283313751220703
-1.4111709594726562,-3.961709976196289,2.550539016723633
-0.6986427307128906,-6.193060874938965,5.494418144226074
-0.39075660705566406,-9.001989364624023,8.61123275756836
-11.755590438842773,-6.554647445678711,-5.2009429931640625
-9.878506660461426,-1.2581329345703125,-8.620373725891113
-15.488879203796387,-0.8355026245117188,-14.653376579284668
-6.754413604736328,-6.927916526794434,0.17350292205810547
-3.444398880004883,-3.5621910095214844,0.11779212951660156
-1.4342269897460938,-2.0174179077148438,0.58319091796875
-17.047653198242188,-0.028776168823242188,-17.018877029418945
-15.696247100830078,-2.661151885986328,-13.03509521484375
-16.759126663208008,-0.0065021514892578125,-16.75262451171875
-0.031673431396484375,-15.399979591369629,15.368306159973145
-16.24156379699707,-3.5261573791503906,-12.71540641784668
-15.22663688659668,-1.1404666900634766,-14.086170196533203
-14.399953842163086,-4.195831298828125,-10.204122543334961
-9.724506378173828,-8.886236190795898,-0.8382701873779297
-16.112241744995117,-5.882315635681152,-10.229926109313965
-11.759279251098633,-1.149160385131836,-10.610118865966797
-15.401581764221191,-1.5132827758789062,-13.888298988342285
-0.27004241943359375,-9.199769973754883,8.929727554321289
-10.276677131652832,-5.131386756896973,-5.145290374755859
-17.21695327758789,-2.504467010498047,-14.712486267089844
-0.4673881530761719,-11.104084014892578,10.636695861816406
-16.674842834472656,-3.5410594940185547,-13.133783340454102
-15.761381149291992,-2.5475006103515625,-13.21388053894043
-0.04140472412109375,-9.865833282470703,9.82442855834961
-0.06710052490234375,-15.47765064239502,15.410550117492676
-15.710979461669922,-6.507454872131348,-9.203524589538574
-15.986411094665527,-1.482290267944336,-14.504120826721191
-17.265762329101562,-4.28034782409668,-12.985414505004883
-14.882684707641602,-0.14643287658691406,-14.736251831054688
-14.049549102783203,-3.6685895919799805,-10.380959510803223
-16.761795043945312,-0.023069381713867188,-16.738725662231445
-0.0065975189208984375,-16.36578369140625,16.35918617248535
-4.800511360168457,-9.017560958862305,4.217049598693848
-15.527130126953125,-0.06835746765136719,-15.458772659301758
-15.123527526855469,-2.8128719329833984,-12.31065559387207
