0	premise_first	0.45
0	premise_last	0.38
0	conclusion_first	0.45
0	conclusion_last	0.48
0	last	0.47
5	premise_first	0.41
5	premise_last	0.42
5	conclusion_first	0.55
5	conclusion_last	0.64
5	last	0.5
10	premise_first	0.45
10	premise_last	0.52
10	conclusion_first	0.48
10	conclusion_last	0.73
10	last	0.5
15	premise_first	0.53
15	premise_last	0.51
15	conclusion_first	0.52
15	conclusion_last	0.52
15	last	0.63
20	premise_first	0.51
20	premise_last	0.47
20	conclusion_first	0.5
20	conclusion_last	0.47
20	last	0.62
25	premise_first	0.55
25	premise_last	0.49
25	conclusion_first	0.5
25	conclusion_last	0.47
25	last	0.55
31	premise_first	0.47
31	premise_last	0.47
31	conclusion_first	0.47
31	conclusion_last	0.47
31	last	0.5
