0	premise_first	0.63
0	premise_last	0.64
0	conclusion_first	0.57
0	conclusion_last	0.35
0	last	0.65
5	premise_first	0.65
5	premise_last	0.62
5	conclusion_first	0.56
5	conclusion_last	0.45
5	last	0.66
10	premise_first	0.65
10	premise_last	0.65
10	conclusion_first	0.72
10	conclusion_last	0.69
10	last	0.65
15	premise_first	0.65
15	premise_last	0.65
15	conclusion_first	0.65
15	conclusion_last	0.66
15	last	0.67
20	premise_first	0.65
20	premise_last	0.65
20	conclusion_first	0.65
20	conclusion_last	0.65
20	last	0.68
25	premise_first	0.65
25	premise_last	0.65
25	conclusion_first	0.65
25	conclusion_last	0.65
25	last	0.73
31	premise_first	0.65
31	premise_last	0.65
31	conclusion_first	0.65
31	conclusion_last	0.65
31	last	0.69
