0	premise_first	0.46
0	premise_last	0.46
0	conclusion_first	0.52
0	conclusion_last	0.52
0	last	0.51
5	premise_first	0.46
5	premise_last	0.47
5	conclusion_first	0.48
5	conclusion_last	0.62
5	last	0.51
10	premise_first	0.48
10	premise_last	0.49
10	conclusion_first	0.55
10	conclusion_last	0.77
10	last	0.53
15	premise_first	0.49
15	premise_last	0.48
15	conclusion_first	0.51
15	conclusion_last	0.53
15	last	0.83
20	premise_first	0.46
20	premise_last	0.49
20	conclusion_first	0.5
20	conclusion_last	0.51
20	last	0.82
25	premise_first	0.46
25	premise_last	0.5
25	conclusion_first	0.5
25	conclusion_last	0.51
25	last	0.82
31	premise_first	0.51
31	premise_last	0.51
31	conclusion_first	0.51
31	conclusion_last	0.51
31	last	0.77
