0	premise_first	0.45
0	premise_last	0.51
0	conclusion_first	0.49
0	conclusion_last	0.47
0	last	0.44
5	premise_first	0.49
5	premise_last	0.53
5	conclusion_first	0.49
5	conclusion_last	0.56
5	last	0.48
10	premise_first	0.49
10	premise_last	0.48
10	conclusion_first	0.54
10	conclusion_last	0.71
10	last	0.49
15	premise_first	0.47
15	premise_last	0.46
15	conclusion_first	0.44
15	conclusion_last	0.48
15	last	0.77
20	premise_first	0.45
20	premise_last	0.44
20	conclusion_first	0.44
20	conclusion_last	0.45
20	last	0.73
25	premise_first	0.48
25	premise_last	0.44
25	conclusion_first	0.45
25	conclusion_last	0.46
25	last	0.68
31	premise_first	0.44
31	premise_last	0.44
31	conclusion_first	0.44
31	conclusion_last	0.44
31	last	0.74
