0	premise_first	0.53
0	premise_last	0.54
0	conclusion_first	0.5
0	conclusion_last	0.47
0	last	0.5
5	premise_first	0.5
5	premise_last	0.45
5	conclusion_first	0.51
5	conclusion_last	0.53
5	last	0.49
10	premise_first	0.52
10	premise_last	0.48
10	conclusion_first	0.58
10	conclusion_last	0.74
10	last	0.56
15	premise_first	0.51
15	premise_last	0.52
15	conclusion_first	0.52
15	conclusion_last	0.5
15	last	0.86
20	premise_first	0.49
20	premise_last	0.52
20	conclusion_first	0.51
20	conclusion_last	0.5
20	last	0.79
25	premise_first	0.5
25	premise_last	0.5
25	conclusion_first	0.5
25	conclusion_last	0.5
25	last	0.79
31	premise_first	0.5
31	premise_last	0.5
31	conclusion_first	0.5
31	conclusion_last	0.5
31	last	0.74
