yes,no,diff
-1.2826290130615234,-0.4994487762451172,-0.7831802368164062
-1.7707576751708984,-0.22429656982421875,-1.5464611053466797
-2.046894073486328,-0.20456504821777344,-1.8423290252685547
-1.103616714477539,-0.6385173797607422,-0.4650993347167969
-1.5890655517578125,-0.3384380340576172,-1.2506275177001953
-2.533109664916992,-0.09100151062011719,-2.442108154296875
-1.2999992370605469,-0.3871898651123047,-0.9128093719482422
-1.0682697296142578,-1.0587348937988281,-0.009534835815429688
-2.8677845001220703,-0.08115577697753906,-2.7866287231445312
-1.303018569946289,-0.8652667999267578,-0.43775177001953125
-0.8411922454833984,-0.8476238250732422,0.00643157958984375
-0.5569305419921875,-1.4472427368164062,0.8903121948242188
-1.5408973693847656,-0.4536590576171875,-1.0872383117675781
-1.3325576782226562,-0.4598865509033203,-0.8726711273193359
-3.6017379760742188,-0.050151824951171875,-3.551586151123047
-1.1692543029785156,-0.6878890991210938,-0.4813652038574219
-0.4404621124267578,-1.6032447814941406,1.1627826690673828
-2.1809768676757812,-0.15491485595703125,-2.02606201171875
-2.086618423461914,-0.6090183258056641,-1.47760009765625
-1.1577396392822266,-0.5960807800292969,-0.5616588592529297
-3.5364627838134766,-0.04825401306152344,-3.488208770751953
-0.4126625061035156,-1.7912006378173828,1.3785381317138672
-0.46356773376464844,-1.5301246643066406,1.0665569305419922
-2.2252349853515625,-0.14008331298828125,-2.0851516723632812
-2.3211612701416016,-0.14982223510742188,-2.1713390350341797
-0.6461849212646484,-0.9307174682617188,0.2845325469970703
-1.4266643524169922,-0.4131584167480469,-1.0135059356689453
-1.3134899139404297,-0.5029315948486328,-0.8105583190917969
-1.5532360076904297,-0.40883636474609375,-1.144399642944336
-1.0463504791259766,-0.7566699981689453,-0.28968048095703125
-0.6604366302490234,-1.1452922821044922,0.48485565185546875
-2.1725082397460938,-0.13605117797851562,-2.036457061767578
-3.046113967895508,-0.09708023071289062,-2.949033737182617
-1.4053096771240234,-0.48290443420410156,-0.9224052429199219
-3.694265365600586,-0.048553466796875,-3.645711898803711
-1.2125911712646484,-0.5917205810546875,-0.6208705902099609
-1.328451156616211,-0.5527172088623047,-0.7757339477539062
-0.9868640899658203,-0.5981941223144531,-0.3886699676513672
-2.5234241485595703,-0.10318946838378906,-2.4202346801757812
-1.1220340728759766,-0.9351749420166016,-0.186859130859375
-1.5725440979003906,-0.2791175842285156,-1.293426513671875
-1.7300148010253906,-0.26444244384765625,-1.4655723571777344
-1.4672183990478516,-0.3895282745361328,-1.0776901245117188
-1.8343677520751953,-0.25597381591796875,-1.5783939361572266
-1.1005973815917969,-0.9474334716796875,-0.15316390991210938
-1.2513809204101562,-0.4369850158691406,-0.8143959045410156
-2.321514129638672,-0.1449451446533203,-2.1765689849853516
-1.0194854736328125,-0.6471023559570312,-0.37238311767578125
-0.9358348846435547,-0.8251495361328125,-0.11068534851074219
-2.944498062133789,-0.06494522094726562,-2.8795528411865234
-1.8465232849121094,-0.5800399780273438,-1.2664833068847656
-1.5829601287841797,-0.38460540771484375,-1.198354721069336
-2.1787796020507812,-0.5351486206054688,-1.6436309814453125
-1.6707630157470703,-0.3090381622314453,-1.361724853515625
-1.0117340087890625,-0.7412052154541016,-0.27052879333496094
-0.7252559661865234,-0.7335700988769531,0.008314132690429688
-1.366180419921875,-1.5191078186035156,0.15292739868164062
-3.2688217163085938,-0.04774665832519531,-3.2210750579833984
-2.37347412109375,-0.1271209716796875,-2.2463531494140625
-2.126749038696289,-0.14855194091796875,-1.9781970977783203
-1.4542770385742188,-0.33178138732910156,-1.1224956512451172
-2.215831756591797,-0.1436748504638672,-2.0721569061279297
-1.6406631469726562,-0.366424560546875,-1.2742385864257812
-2.0250930786132812,-0.17107200622558594,-1.8540210723876953
-1.001190185546875,-0.5873050689697266,-0.41388511657714844
-1.4267959594726562,-0.37489891052246094,-1.0518970489501953
-2.2830848693847656,-0.12933921813964844,-2.153745651245117
-1.9258441925048828,-0.21596717834472656,-1.7098770141601562
-3.574085235595703,-0.03838920593261719,-3.535696029663086
-1.4342613220214844,-0.4163475036621094,-1.017913818359375
-0.3020458221435547,-2.1076526641845703,1.8056068420410156
-1.7625865936279297,-0.24268150329589844,-1.5199050903320312
-1.025533676147461,-0.6000690460205078,-0.4254646301269531
-1.774078369140625,-0.28103065490722656,-1.4930477142333984
-0.7343673706054688,-1.2427940368652344,0.5084266662597656
-3.8909530639648438,-0.03237724304199219,-3.8585758209228516
-2.6056385040283203,-0.10317230224609375,-2.5024662017822266
-2.296934127807617,-0.18468093872070312,-2.112253189086914
-0.7795581817626953,-0.8163967132568359,0.036838531494140625
-3.919536590576172,-0.031167984008789062,-3.888368606567383
-2.3765010833740234,-0.14093780517578125,-2.235563278198242
-1.5360374450683594,-0.3854198455810547,-1.1506175994873047
-1.972848892211914,-0.5629940032958984,-1.4098548889160156
-2.4692459106445312,-0.1289958953857422,-2.340250015258789
-1.7071380615234375,-0.3159217834472656,-1.3912162780761719
-2.7002487182617188,-0.08251571655273438,-2.6177330017089844
-1.3373146057128906,-0.6143989562988281,-0.7229156494140625
-1.05230712890625,-0.9428119659423828,-0.10949516296386719
-1.2517585754394531,-0.5315132141113281,-0.720245361328125
-1.1840057373046875,-0.9278202056884766,-0.25618553161621094
-0.7701873779296875,-1.0940704345703125,0.323883056640625
-1.6939029693603516,-0.29667091369628906,-1.3972320556640625
-2.417938232421875,-0.11425399780273438,-2.3036842346191406
-1.4819526672363281,-0.3382720947265625,-1.1436805725097656
-1.4904594421386719,-0.3674888610839844,-1.1229705810546875
-2.3885765075683594,-0.23282432556152344,-2.155752182006836
-1.377584457397461,-0.5328311920166016,-0.8447532653808594
-1.6824111938476562,-0.3407554626464844,-1.3416557312011719
-1.6933860778808594,-0.2650642395019531,-1.4283218383789062
-1.2339649200439453,-0.4353790283203125,-0.7985858917236328
-2.336170196533203,-0.1289348602294922,-2.207235336303711
-3.105684280395508,-0.057056427001953125,-3.0486278533935547
-2.123046875,-0.5218467712402344,-1.6012001037597656
-0.7565250396728516,-1.126119613647461,0.3695945739746094
-1.4352283477783203,-0.4332695007324219,-1.0019588470458984
-1.9497814178466797,-0.22655296325683594,-1.7232284545898438
-2.2727317810058594,-0.1850566864013672,-2.087675094604492
-1.3651161193847656,-0.4669990539550781,-0.8981170654296875
-1.1168327331542969,-0.6174583435058594,-0.4993743896484375
-1.5630168914794922,-0.34180259704589844,-1.2212142944335938
-2.816143035888672,-0.2028636932373047,-2.613279342651367
-1.5238056182861328,-0.3643302917480469,-1.159475326538086
-1.248443603515625,-1.5743141174316406,0.3258705139160156
-1.6358299255371094,-0.3432483673095703,-1.292581558227539
-1.0838241577148438,-0.5201187133789062,-0.5637054443359375
-1.7164726257324219,-0.31090736389160156,-1.4055652618408203
-2.5269813537597656,-0.09827041625976562,-2.4287109375
-0.8944721221923828,-0.9538669586181641,0.05939483642578125
-0.7329673767089844,-0.870574951171875,0.13760757446289062
-2.209564208984375,-0.1541881561279297,-2.0553760528564453
-2.2133865356445312,-0.1794261932373047,-2.0339603424072266
-1.88262939453125,-0.23485374450683594,-1.647775650024414
-1.6265029907226562,-0.2429981231689453,-1.383504867553711
-2.673187255859375,-0.11137771606445312,-2.561809539794922
-2.679227828979492,-0.15745162963867188,-2.5217761993408203
-2.136913299560547,-0.1635456085205078,-1.973367691040039
-1.7978229522705078,-0.32684326171875,-1.4709796905517578
-1.7000579833984375,-0.30213356018066406,-1.3979244232177734
-0.7493515014648438,-0.9273395538330078,0.17798805236816406
-4.529010772705078,-0.017141342163085938,-4.511869430541992
-1.8480300903320312,-0.4985828399658203,-1.349447250366211
-1.2867813110351562,-1.367349624633789,0.08056831359863281
-2.649688720703125,-0.10231971740722656,-2.5473690032958984
-1.1605052947998047,-1.0912437438964844,-0.06926155090332031
-2.3863906860351562,-0.12273025512695312,-2.263660430908203
-1.1490116119384766,-0.6010589599609375,-0.5479526519775391
-1.9080276489257812,-0.2788963317871094,-1.6291313171386719
-2.2353038787841797,-0.20026397705078125,-2.0350399017333984
-3.1250038146972656,-0.05770111083984375,-3.067302703857422
-1.1784782409667969,-0.6098289489746094,-0.5686492919921875
-1.2962932586669922,-0.5429534912109375,-0.7533397674560547
-2.0587100982666016,-0.18686866760253906,-1.8718414306640625
-0.8644962310791016,-0.9437942504882812,0.07929801940917969
-1.5886173248291016,-0.3488044738769531,-1.2398128509521484
-0.6739635467529297,-0.9516067504882812,0.27764320373535156
-1.3923530578613281,-0.40024375915527344,-0.9921092987060547
-0.9367752075195312,-0.8432998657226562,-0.093475341796875
-1.9512443542480469,-0.3109703063964844,-1.6402740478515625
-2.654989242553711,-0.09899139404296875,-2.555997848510742
-2.2864646911621094,-0.18287086486816406,-2.1035938262939453
-1.1594924926757812,-0.6327762603759766,-0.5267162322998047
-1.4390697479248047,-0.40091514587402344,-1.0381546020507812
-2.248811721801758,-0.13472366333007812,-2.1140880584716797
-1.6627864837646484,-0.2937297821044922,-1.3690567016601562
-1.2029895782470703,-0.4801769256591797,-0.7228126525878906
-1.4803752899169922,-0.3990154266357422,-1.08135986328125
-1.5425434112548828,-0.3966503143310547,-1.1458930969238281
