0	premise_first	0.48
0	premise_last	0.51
0	conclusion_first	0.48
0	conclusion_last	0.5
0	last	0.48
5	premise_first	0.47
5	premise_last	0.47
5	conclusion_first	0.55
5	conclusion_last	0.59
5	last	0.54
10	premise_first	0.54
10	premise_last	0.5
10	conclusion_first	0.54
10	conclusion_last	0.61
10	last	0.64
15	premise_first	0.48
15	premise_last	0.49
15	conclusion_first	0.52
15	conclusion_last	0.57
15	last	0.72
20	premise_first	0.54
20	premise_last	0.46
20	conclusion_first	0.5
20	conclusion_last	0.54
20	last	0.74
25	premise_first	0.44
25	premise_last	0.5
25	conclusion_first	0.52
25	conclusion_last	0.54
25	last	0.7
31	premise_first	0.48
31	premise_last	0.48
31	conclusion_first	0.48
31	conclusion_last	0.48
31	last	0.73
