0	premise_first	0.46
0	premise_last	0.44
0	conclusion_first	0.44
0	conclusion_last	0.44
0	last	0.43
5	premise_first	0.43
5	premise_last	0.43
5	conclusion_first	0.46
5	conclusion_last	0.45
5	last	0.43
10	premise_first	0.44
10	premise_last	0.46
10	conclusion_first	0.51
10	conclusion_last	0.52
10	last	0.44
15	premise_first	0.44
15	premise_last	0.44
15	conclusion_first	0.56
15	conclusion_last	0.57
15	last	0.45
20	premise_first	0.44
20	premise_last	0.43
20	conclusion_first	0.53
20	conclusion_last	0.53
20	last	0.54
25	premise_first	0.43
25	premise_last	0.43
25	conclusion_first	0.44
25	conclusion_last	0.45
25	last	0.81
30	premise_first	0.43
30	premise_last	0.43
30	conclusion_first	0.43
30	conclusion_last	0.44
30	last	0.82
35	premise_first	0.43
35	premise_last	0.43
35	conclusion_first	0.43
35	conclusion_last	0.43
35	last	0.76
41	premise_first	0.43
41	premise_last	0.43
41	conclusion_first	0.43
41	conclusion_last	0.43
41	last	0.76
