0	premise_first	0.43
0	premise_last	0.44
0	conclusion_first	0.45
0	conclusion_last	0.45
0	last	0.44
5	premise_first	0.45
5	premise_last	0.49
5	conclusion_first	0.66
5	conclusion_last	0.64
5	last	0.45
10	premise_first	0.46
10	premise_last	0.44
10	conclusion_first	0.64
10	conclusion_last	0.7
10	last	0.5
15	premise_first	0.47
15	premise_last	0.45
15	conclusion_first	0.48
15	conclusion_last	0.46
15	last	0.8
20	premise_first	0.43
20	premise_last	0.46
20	conclusion_first	0.43
20	conclusion_last	0.45
20	last	0.79
25	premise_first	0.43
25	premise_last	0.44
25	conclusion_first	0.49
25	conclusion_last	0.44
25	last	0.78
31	premise_first	0.44
31	premise_last	0.44
31	conclusion_first	0.44
31	conclusion_last	0.44
31	last	0.75
