0	premise_first	0.52
0	premise_last	0.5
0	conclusion_first	0.5
0	conclusion_last	0.56
0	last	0.46
5	premise_first	0.52
5	premise_last	0.52
5	conclusion_first	0.72
5	conclusion_last	0.73
5	last	0.46
10	premise_first	0.52
10	premise_last	0.52
10	conclusion_first	0.7
10	conclusion_last	0.76
10	last	0.56
15	premise_first	0.48
15	premise_last	0.52
15	conclusion_first	0.57
15	conclusion_last	0.54
15	last	0.72
20	premise_first	0.48
20	premise_last	0.48
20	conclusion_first	0.53
20	conclusion_last	0.52
20	last	0.74
25	premise_first	0.5
25	premise_last	0.48
25	conclusion_first	0.54
25	conclusion_last	0.51
25	last	0.73
31	premise_first	0.46
31	premise_last	0.46
31	conclusion_first	0.46
31	conclusion_last	0.46
31	last	0.69
