0	premise_first	0.47
0	premise_last	0.54
0	conclusion_first	0.57
0	conclusion_last	0.56
0	last	0.55
5	premise_first	0.57
5	premise_last	0.47
5	conclusion_first	0.63
5	conclusion_last	0.76
5	last	0.55
10	premise_first	0.58
10	premise_last	0.51
10	conclusion_first	0.68
10	conclusion_last	0.81
10	last	0.6
15	premise_first	0.56
15	premise_last	0.56
15	conclusion_first	0.55
15	conclusion_last	0.56
15	last	0.76
20	premise_first	0.56
20	premise_last	0.54
20	conclusion_first	0.55
20	conclusion_last	0.56
20	last	0.93
25	premise_first	0.56
25	premise_last	0.56
25	conclusion_first	0.57
25	conclusion_last	0.56
25	last	0.93
31	premise_first	0.54
31	premise_last	0.54
31	conclusion_first	0.54
31	conclusion_last	0.54
31	last	0.85
