0	premise_first	0.46
0	premise_last	0.51
0	conclusion_first	0.51
0	conclusion_last	0.56
0	last	0.47
5	premise_first	0.52
5	premise_last	0.44
5	conclusion_first	0.56
5	conclusion_last	0.71
5	last	0.47
10	premise_first	0.52
10	premise_last	0.5
10	conclusion_first	0.62
10	conclusion_last	0.79
10	last	0.54
15	premise_first	0.49
15	premise_last	0.5
15	conclusion_first	0.5
15	conclusion_last	0.51
15	last	0.86
20	premise_first	0.46
20	premise_last	0.48
20	conclusion_first	0.5
20	conclusion_last	0.49
20	last	0.84
25	premise_first	0.5
25	premise_last	0.45
25	conclusion_first	0.5
25	conclusion_last	0.48
25	last	0.81
31	premise_first	0.47
31	premise_last	0.47
31	conclusion_first	0.47
31	conclusion_last	0.47
31	last	0.78
