0	premise_first	0.48
0	premise_last	0.46
0	conclusion_first	0.56
0	conclusion_last	0.54
0	last	0.52
5	premise_first	0.47
5	premise_last	0.46
5	conclusion_first	0.56
5	conclusion_last	0.69
5	last	0.52
10	premise_first	0.5
10	premise_last	0.51
10	conclusion_first	0.59
10	conclusion_last	0.8
10	last	0.57
15	premise_first	0.51
15	premise_last	0.5
15	conclusion_first	0.52
15	conclusion_last	0.54
15	last	0.86
20	premise_first	0.49
20	premise_last	0.5
20	conclusion_first	0.52
20	conclusion_last	0.53
20	last	0.83
25	premise_first	0.5
25	premise_last	0.5
25	conclusion_first	0.53
25	conclusion_last	0.54
25	last	0.82
31	premise_first	0.52
31	premise_last	0.52
31	conclusion_first	0.52
31	conclusion_last	0.52
31	last	0.81
