yes,no,diff
-2.848653793334961,-0.29767417907714844,-2.5509796142578125
-9.32080078125,-0.09151840209960938,-9.22928237915039
-1.2137928009033203,-0.5383396148681641,-0.6754531860351562
-2.542597770690918,-0.30135536193847656,-2.2412424087524414
-6.072322845458984,-0.09224128723144531,-5.980081558227539
-5.599362373352051,-0.07153701782226562,-5.527825355529785
-6.165491104125977,-0.04454612731933594,-6.120944976806641
-2.395315170288086,-0.1692523956298828,-2.226062774658203
-10.686248779296875,-0.02802276611328125,-10.658226013183594
-4.440021514892578,-0.14081382751464844,-4.29920768737793
-10.480302810668945,-0.024961471557617188,-10.455341339111328
-6.445793151855469,-0.16023826599121094,-6.285554885864258
-0.5574817657470703,-1.3788471221923828,0.8213653564453125
-4.229969024658203,-0.1156158447265625,-4.114353179931641
-9.762577056884766,-0.05035972595214844,-9.712217330932617
-7.829362869262695,-0.11114883422851562,-7.71821403503418
-1.2290401458740234,-0.47587013244628906,-0.7531700134277344
-6.914655685424805,-0.12171554565429688,-6.792940139770508
-3.029897689819336,-0.10620880126953125,-2.9236888885498047
-0.05185699462890625,-5.0170135498046875,4.965156555175781
-2.946147918701172,-0.1319751739501953,-2.8141727447509766
-11.265192985534668,-0.049549102783203125,-11.215643882751465
-0.09613990783691406,-3.3462648391723633,3.250124931335449
-10.643570899963379,-0.0684661865234375,-10.575104713439941
-7.936358451843262,-0.033451080322265625,-7.902907371520996
-10.1852388381958,-0.05452728271484375,-10.130711555480957
-7.666379928588867,-0.14482498168945312,-7.521554946899414
-2.2822036743164062,-0.41974639892578125,-1.862457275390625
-1.6894607543945312,-0.6776371002197266,-1.0118236541748047
-2.4727439880371094,-0.3020057678222656,-2.1707382202148438
-10.910512924194336,-0.03500556945800781,-10.875507354736328
-8.208335876464844,-0.10172843933105469,-8.106607437133789
-5.87425422668457,-0.10305404663085938,-5.771200180053711
-0.05558586120605469,-4.374604225158691,4.319018363952637
-1.9655475616455078,-0.25412940979003906,-1.7114181518554688
-11.713109970092773,-0.04504585266113281,-11.66806411743164
-1.1142864227294922,-0.8304061889648438,-0.28388023376464844
-3.9175987243652344,-0.39105224609375,-3.5265464782714844
-6.4754791259765625,-0.05571746826171875,-6.419761657714844
-4.5557861328125,-0.1676921844482422,-4.388093948364258
-4.360345840454102,-0.23810577392578125,-4.12224006652832
-4.107975006103516,-0.24274444580078125,-3.8652305603027344
-11.493952751159668,-0.0484466552734375,-11.44550609588623
-1.5745506286621094,-0.40822601318359375,-1.1663246154785156
-8.455951690673828,-0.05147552490234375,-8.404476165771484
-10.579954147338867,-0.021810531616210938,-10.558143615722656
-2.59454345703125,-0.24889373779296875,-2.3456497192382812
-3.565095901489258,-0.28926849365234375,-3.275827407836914
-4.314144134521484,-0.21368408203125,-4.100460052490234
-1.0327949523925781,-0.5971393585205078,-0.4356555938720703
-6.285885810852051,-0.052036285400390625,-6.23384952545166
-11.066505432128906,-0.04302024841308594,-11.02348518371582
-0.05745506286621094,-5.5869598388671875,5.529504776000977
-10.390900611877441,-0.040019989013671875,-10.35088062286377
-7.7233076095581055,-0.07935905456542969,-7.643948554992676
-6.120603561401367,-0.14356040954589844,-5.977043151855469
-3.1726579666137695,-0.13205909729003906,-3.0405988693237305
-1.185943603515625,-0.5405693054199219,-0.6453742980957031
-1.0748119354248047,-0.9468917846679688,-0.12792015075683594
-8.158201217651367,-0.04935264587402344,-8.108848571777344
-3.435359001159668,-0.27283287048339844,-3.1625261306762695
-6.083978652954102,-0.2220306396484375,-5.861948013305664
-8.740945816040039,-0.1077728271484375,-8.633172988891602
-3.886746406555176,-0.19420814514160156,-3.692538261413574
-1.0786590576171875,-0.7508373260498047,-0.3278217315673828
-8.39132022857666,-0.0704498291015625,-8.320870399475098
-5.815217971801758,-0.10101890563964844,-5.714199066162109
-6.332668304443359,-0.09181022644042969,-6.24085807800293
-7.644960403442383,-0.05209159851074219,-7.592868804931641
-2.6097183227539062,-0.3413963317871094,-2.268321990966797
-3.6701011657714844,-0.1408824920654297,-3.5292186737060547
-1.7252159118652344,-0.2750072479248047,-1.4502086639404297
-1.2039947509765625,-0.6152153015136719,-0.5887794494628906
-1.8003425598144531,-0.47162628173828125,-1.3287162780761719
-0.3157310485839844,-1.6828880310058594,1.367156982421875
-5.225417137145996,-0.0494232177734375,-5.175993919372559
-0.40193748474121094,-1.4302177429199219,1.028280258178711
-2.548365592956543,-0.42659568786621094,-2.121769905090332
-2.244720458984375,-0.4525947570800781,-1.7921257019042969
-9.38879108428955,-0.059680938720703125,-9.329110145568848
-9.063919067382812,-0.05166435241699219,-9.01225471496582
-10.682320594787598,-0.05341148376464844,-10.62890911102295
-10.52177906036377,-0.048717498779296875,-10.473061561584473
-4.375141143798828,-0.06911277770996094,-4.306028366088867
-10.524641990661621,-0.06937217712402344,-10.455269813537598
-0.33722496032714844,-1.893686294555664,1.5564613342285156
-4.015657424926758,-0.31134796142578125,-3.7043094635009766
-9.295719146728516,-0.04929924011230469,-9.246419906616211
-5.363158226013184,-0.19494247436523438,-5.168215751647949
-5.057025909423828,-0.07683372497558594,-4.980192184448242
-3.512561798095703,-0.25388336181640625,-3.258678436279297
-6.602784156799316,-0.15491104125976562,-6.447873115539551
-8.069122314453125,-0.05733680725097656,-8.011785507202148
-2.7222957611083984,-0.18108367919921875,-2.5412120819091797
-8.781303405761719,-0.09264564514160156,-8.688657760620117
-0.7035655975341797,-0.8829345703125,0.1793689727783203
-6.705698013305664,-0.06284141540527344,-6.642856597900391
-0.2529563903808594,-2.9178619384765625,2.664905548095703
-8.838163375854492,-0.053131103515625,-8.785032272338867
-7.841643333435059,-0.12439346313476562,-7.717249870300293
-9.124483108520508,-0.07357978820800781,-9.0509033203125
-7.310993194580078,-0.10543060302734375,-7.205562591552734
-9.95009708404541,-0.06549644470214844,-9.884600639343262
-9.776023864746094,-0.060089111328125,-9.715934753417969
-2.237126350402832,-0.45530128479003906,-1.781825065612793
-1.8865547180175781,-0.4663982391357422,-1.420156478881836
-5.8826751708984375,-0.15964126586914062,-5.723033905029297
-9.810089111328125,-0.06505012512207031,-9.745038986206055
-1.594268798828125,-0.4329662322998047,-1.1613025665283203
-9.988435745239258,-0.060146331787109375,-9.928289413452148
-2.7389068603515625,-0.18041610717773438,-2.558490753173828
-8.629951477050781,-0.05380439758300781,-8.576147079467773
-1.3796043395996094,-0.6901130676269531,-0.6894912719726562
-3.544581413269043,-0.18565750122070312,-3.35892391204834
-4.604997634887695,-0.13952064514160156,-4.465476989746094
-2.7788543701171875,-0.20194435119628906,-2.5769100189208984
-10.32136344909668,-0.07526397705078125,-10.246099472045898
-4.063667297363281,-0.21880722045898438,-3.844860076904297
-7.581249237060547,-0.034694671630859375,-7.5465545654296875
-6.948823928833008,-0.07679557800292969,-6.872028350830078
-9.994586944580078,-0.10393905639648438,-9.890647888183594
-8.98421573638916,-0.06221771240234375,-8.921998023986816
-3.4822006225585938,-0.31467247009277344,-3.1675281524658203
-2.167865753173828,-0.39752960205078125,-1.7703361511230469
-0.052585601806640625,-3.8774852752685547,3.824899673461914
-10.095877647399902,-0.044742584228515625,-10.051135063171387
-0.3291645050048828,-2.056549072265625,1.7273845672607422
-2.2869749069213867,-0.3043937683105469,-1.9825811386108398
-10.640625953674316,-0.027002334594726562,-10.61362361907959
-0.5254669189453125,-1.1469955444335938,0.6215286254882812
-1.2290706634521484,-0.4294452667236328,-0.7996253967285156
-0.7229423522949219,-1.3217582702636719,0.59881591796875
-1.2098617553710938,-0.8091278076171875,-0.40073394775390625
-1.4969215393066406,-0.5983314514160156,-0.898590087890625
-3.5724315643310547,-0.08793449401855469,-3.4844970703125
-2.191232681274414,-0.5169486999511719,-1.6742839813232422
-9.535272598266602,-0.048091888427734375,-9.487180709838867
-9.422672271728516,-0.051471710205078125,-9.371200561523438
-0.14087677001953125,-2.6593685150146484,2.518491744995117
-9.961122512817383,-0.04989051818847656,-9.911231994628906
-9.965058326721191,-0.061847686767578125,-9.903210639953613
-5.186624526977539,-0.23223495483398438,-4.954389572143555
-9.253217697143555,-0.047454833984375,-9.20576286315918
-10.29705810546875,-0.0779876708984375,-10.219070434570312
-0.9610004425048828,-1.2072181701660156,0.2462177276611328
-2.4945125579833984,-0.2822608947753906,-2.212251663208008
-10.619970321655273,-0.04697608947753906,-10.572994232177734
-0.4882469177246094,-1.7636661529541016,1.2754192352294922
-0.11835289001464844,-3.3810253143310547,3.2626724243164062
-7.897197723388672,-0.11804580688476562,-7.779151916503906
-3.914022445678711,-0.27814292907714844,-3.6358795166015625
