yes,no,diff
-1.684438705444336,-0.20875930786132812,-1.4756793975830078
-3.281200408935547,-0.040637969970703125,-3.2405624389648438
-0.11955642700195312,-2.3888187408447266,2.2692623138427734
-0.09114265441894531,-2.5510005950927734,2.459857940673828
-1.1130599975585938,-0.41167640686035156,-0.7013835906982422
-0.6344089508056641,-0.7708148956298828,0.13640594482421875
-3.0741939544677734,-0.05044364929199219,-3.0237503051757812
-0.06392669677734375,-2.9293060302734375,2.8653793334960938
-5.109930038452148,-0.0072765350341796875,-5.102653503417969
-2.4590892791748047,-0.09433937072753906,-2.3647499084472656
-3.155282974243164,-0.04736900329589844,-3.1079139709472656
-0.5314254760742188,-1.0000495910644531,0.4686241149902344
-3.7591323852539062,-0.0269317626953125,-3.7322006225585938
-5.77601432800293,-0.004413604736328125,-5.771600723266602
-0.6078128814697266,-0.8482284545898438,0.2404155731201172
-0.03131103515625,-3.838228225708008,3.806917190551758
-0.34804344177246094,-1.2601032257080078,0.9120597839355469
-3.4489994049072266,-0.03587913513183594,-3.4131202697753906
-3.984058380126953,-0.0206756591796875,-3.9633827209472656
-0.030055999755859375,-3.684772491455078,3.6547164916992188
-0.5605049133300781,-0.8600559234619141,0.29955101013183594
-3.047700881958008,-0.05024909973144531,-2.9974517822265625
-2.124177932739258,-0.13433265686035156,-1.9898452758789062
-3.7048892974853516,-0.028162002563476562,-3.676727294921875
-3.6808109283447266,-0.029407501220703125,-3.6514034271240234
-3.4425716400146484,-0.03714942932128906,-3.4054222106933594
-3.738260269165039,-0.025379180908203125,-3.712881088256836
-2.2567977905273438,-0.11405754089355469,-2.142740249633789
-0.7491111755371094,-0.6857070922851562,-0.06340408325195312
-0.0193634033203125,-4.262729644775391,4.243366241455078
-3.6875743865966797,-0.027034759521484375,-3.6605396270751953
-0.7577342987060547,-0.7723388671875,0.014604568481445312
-1.8262786865234375,-0.193145751953125,-1.6331329345703125
-0.021329879760742188,-4.0660552978515625,4.04472541809082
-0.04998207092285156,-3.131002426147461,3.0810203552246094
-3.8500423431396484,-0.025842666625976562,-3.824199676513672
-0.14360809326171875,-2.0620899200439453,1.9184818267822266
-0.07997322082519531,-2.644622802734375,2.5646495819091797
-6.441431045532227,-0.002117156982421875,-6.439313888549805
-1.5412921905517578,-0.3344097137451172,-1.2068824768066406
-1.4181365966796875,-0.30289649963378906,-1.1152400970458984
-3.8914337158203125,-0.02176666259765625,-3.8696670532226562
-3.392911911010742,-0.036991119384765625,-3.3559207916259766
-2.0465335845947266,-0.14449119567871094,-1.9020423889160156
-2.470609664916992,-0.10669517517089844,-2.3639144897460938
-3.7295780181884766,-0.02643585205078125,-3.7031421661376953
-3.319730758666992,-0.040180206298828125,-3.279550552368164
-1.365823745727539,-0.3407154083251953,-1.0251083374023438
-3.233522415161133,-0.04242134094238281,-3.19110107421875
-0.05126953125,-3.1437244415283203,3.0924549102783203
-2.6957244873046875,-0.07549476623535156,-2.620229721069336
-3.803770065307617,-0.025829315185546875,-3.7779407501220703
-0.0215911865234375,-4.094478607177734,4.072887420654297
-0.9724330902099609,-0.5832233428955078,-0.3892097473144531
-2.7175445556640625,-0.07855224609375,-2.6389923095703125
-0.748382568359375,-0.7709808349609375,0.0225982666015625
-5.144205093383789,-0.006931304931640625,-5.137273788452148
-3.146984100341797,-0.04947471618652344,-3.0975093841552734
-2.411022186279297,-0.10459327697753906,-2.306428909301758
-3.1425247192382812,-0.055095672607421875,-3.0874290466308594
-0.8702907562255859,-0.5886707305908203,-0.2816200256347656
-2.336782455444336,-0.11214828491210938,-2.2246341705322266
-0.5267868041992188,-1.0476760864257812,0.5208892822265625
-0.6630477905273438,-0.7390613555908203,0.07601356506347656
-0.1457195281982422,-2.0760135650634766,1.9302940368652344
-1.8053722381591797,-0.20972633361816406,-1.5956459045410156
-4.489297866821289,-0.015275955200195312,-4.474021911621094
-1.4193401336669922,-0.30179786682128906,-1.1175422668457031
-0.8531856536865234,-0.7607192993164062,-0.09246635437011719
-1.0138473510742188,-0.4535255432128906,-0.5603218078613281
-1.789306640625,-0.18500518798828125,-1.6043014526367188
-0.6588478088378906,-0.7984580993652344,0.13961029052734375
-0.13649940490722656,-2.1437625885009766,2.00726318359375
-2.9920406341552734,-0.05718421936035156,-2.934856414794922
-0.9464187622070312,-0.5724925994873047,-0.37392616271972656
-5.630415916442871,-0.0042133331298828125,-5.626202583312988
-0.003948211669921875,-5.877180099487305,5.873231887817383
-2.1096534729003906,-0.13482284545898438,-1.9748306274414062
-0.9473419189453125,-0.5219440460205078,-0.4253978729248047
-2.1097354888916016,-0.15464401245117188,-1.9550914764404297
-4.6336669921875,-0.0111846923828125,-4.6224822998046875
-3.462850570678711,-0.03617095947265625,-3.4266796112060547
-1.572479248046875,-0.24661636352539062,-1.3258628845214844
-1.8157520294189453,-0.2313671112060547,-1.5843849182128906
-3.5422496795654297,-0.0318603515625,-3.5103893280029297
-2.1105690002441406,-0.14270401000976562,-1.967864990234375
-0.07913970947265625,-2.6739635467529297,2.5948238372802734
-0.5285491943359375,-1.0432910919189453,0.5147418975830078
-0.11178970336914062,-2.474262237548828,2.3624725341796875
-4.273321151733398,-0.016231536865234375,-4.257089614868164
-0.009073257446289062,-4.883634567260742,4.874561309814453
-0.08387947082519531,-2.7364025115966797,2.6525230407714844
-3.0421295166015625,-0.05169486999511719,-2.9904346466064453
-3.5456295013427734,-0.034481048583984375,-3.511148452758789
-3.160371780395508,-0.049053192138671875,-3.111318588256836
-1.6059398651123047,-0.24912452697753906,-1.3568153381347656
-2.3491382598876953,-0.10490608215332031,-2.244232177734375
-0.5861701965332031,-0.8503551483154297,0.26418495178222656
-0.3461952209472656,-1.4086990356445312,1.0625038146972656
-5.50927734375,-0.0047588348388671875,-5.504518508911133
-3.4956531524658203,-0.03367805480957031,-3.46197509765625
-2.98974609375,-0.05817413330078125,-2.9315719604492188
-2.938295364379883,-0.068756103515625,-2.869539260864258
-3.714639663696289,-0.032199859619140625,-3.6824398040771484
-0.20542144775390625,-1.7058372497558594,1.5004158020019531
-0.09374427795410156,-2.493946075439453,2.4002017974853516
-2.6249618530273438,-0.08604240417480469,-2.538919448852539
-5.068418502807617,-0.00713348388671875,-5.061285018920898
-0.056621551513671875,-2.9779415130615234,2.9213199615478516
-1.2882633209228516,-0.3613452911376953,-0.9269180297851562
-0.15668869018554688,-2.1339778900146484,1.9772891998291016
-3.4750289916992188,-0.0403594970703125,-3.4346694946289062
-1.9542694091796875,-0.15998268127441406,-1.7942867279052734
-3.6881103515625,-0.029077529907226562,-3.6590328216552734
-5.752986907958984,-0.004268646240234375,-5.74871826171875
-2.4858036041259766,-0.09050941467285156,-2.395294189453125
-3.4729747772216797,-0.03356742858886719,-3.4394073486328125
-1.9114570617675781,-0.17330169677734375,-1.7381553649902344
-3.7305660247802734,-0.02642822265625,-3.7041378021240234
-4.499153137207031,-0.012945175170898438,-4.486207962036133
-2.758014678955078,-0.07003402709960938,-2.6879806518554688
-3.8938159942626953,-0.022161483764648438,-3.871654510498047
-1.9553661346435547,-0.1652965545654297,-1.790069580078125
-0.05610847473144531,-2.988941192626953,2.932832717895508
-0.051525115966796875,-3.0497989654541016,2.9982738494873047
-5.309938430786133,-0.0062084197998046875,-5.303730010986328
-0.34761810302734375,-1.234476089477539,0.8868579864501953
-5.432962417602539,-0.0054912567138671875,-5.427471160888672
-3.07720947265625,-0.05196952819824219,-3.025239944458008
-0.0384674072265625,-3.4182300567626953,3.379762649536133
-0.052127838134765625,-3.2024707794189453,3.1503429412841797
-0.017248153686523438,-4.18818473815918,4.170936584472656
-2.1962146759033203,-0.12680625915527344,-2.069408416748047
-2.138347625732422,-0.1305866241455078,-2.007761001586914
-2.153942108154297,-0.12925338745117188,-2.024688720703125
-0.06929969787597656,-2.8414230346679688,2.772123336791992
-4.1765289306640625,-0.017398834228515625,-4.159130096435547
-2.5025501251220703,-0.08856773376464844,-2.413982391357422
-0.06858634948730469,-2.7807235717773438,2.712137222290039
-2.841114044189453,-0.07289886474609375,-2.7682151794433594
-3.6023025512695312,-0.030660629272460938,-3.5716419219970703
-0.665130615234375,-0.7981719970703125,0.1330413818359375
-2.820178985595703,-0.06607627868652344,-2.7541027069091797
-5.588701248168945,-0.0044193267822265625,-5.584281921386719
-0.13214683532714844,-2.190126419067383,2.0579795837402344
-1.7757720947265625,-0.193115234375,-1.5826568603515625
-4.6728668212890625,-0.014690399169921875,-4.658176422119141
-1.2910633087158203,-0.32972145080566406,-0.9613418579101562
-3.3730525970458984,-0.03842735290527344,-3.334625244140625
-3.2624950408935547,-0.041530609130859375,-3.2209644317626953
-0.43646812438964844,-1.0963973999023438,0.6599292755126953
-2.193613052368164,-0.15521812438964844,-2.0383949279785156
-3.4857120513916016,-0.035125732421875,-3.4505863189697266
-1.9076652526855469,-0.1650867462158203,-1.7425785064697266
-0.10952186584472656,-2.322296142578125,2.2127742767333984
-0.026914596557617188,-3.7496070861816406,3.7226924896240234
-2.485635757446289,-0.08978271484375,-2.395853042602539
-3.9226741790771484,-0.023212432861328125,-3.8994617462158203
-5.789794921875,-0.0037746429443359375,-5.786020278930664
-4.154485702514648,-0.01961517333984375,-4.134870529174805
-1.0213565826416016,-0.5030517578125,-0.5183048248291016
-3.172657012939453,-0.04960441589355469,-3.1230525970458984
-2.3402881622314453,-0.10914230346679688,-2.2311458587646484
-3.0500030517578125,-0.06315231323242188,-2.9868507385253906
-0.06874656677246094,-2.787839889526367,2.7190933227539062
-0.02178192138671875,-3.9892234802246094,3.9674415588378906
-4.0092620849609375,-0.032169342041015625,-3.977092742919922
-0.47077369689941406,-1.0318260192871094,0.5610523223876953
-2.3577651977539062,-0.12282752990722656,-2.2349376678466797
-0.8951396942138672,-0.6191482543945312,-0.27599143981933594
-5.7073974609375,-0.0041980743408203125,-5.70319938659668
-0.15145492553710938,-2.0740318298339844,1.922576904296875
-5.080928802490234,-0.00757598876953125,-5.073352813720703
-4.253074645996094,-0.017284393310546875,-4.235790252685547
-3.758546829223633,-0.0360260009765625,-3.7225208282470703
-3.6724777221679688,-0.029550552368164062,-3.6429271697998047
-3.8664588928222656,-0.032863616943359375,-3.8335952758789062
-2.6407852172851562,-0.07891845703125,-2.5618667602539062
-2.6741085052490234,-0.07447624206542969,-2.5996322631835938
-0.6900882720947266,-0.7249832153320312,0.03489494323730469
-4.232854843139648,-0.021978378295898438,-4.21087646484375
-0.475921630859375,-1.0853271484375,0.609405517578125
-0.017301559448242188,-4.380285263061523,4.362983703613281
-2.1601924896240234,-0.12732505798339844,-2.032867431640625
