yes,no,diff
-18.61004638671875,-9.003466606140137,-9.606579780578613
-19.68022918701172,-8.230567932128906,-11.449661254882812
-9.621420860290527,-16.973295211791992,7.351874351501465
-9.831367492675781,-15.326287269592285,5.494919776916504
-17.90705108642578,-8.774625778198242,-9.132425308227539
-16.510723114013672,-9.028682708740234,-7.4820404052734375
-18.891157150268555,-7.549196243286133,-11.341960906982422
-11.92923355102539,-11.222014427185059,-0.707219123840332
-20.149673461914062,-9.314529418945312,-10.83514404296875
-18.066377639770508,-7.569277763366699,-10.497099876403809
-18.23238754272461,-7.56605339050293,-10.66633415222168
-16.47890853881836,-9.50289535522461,-6.97601318359375
-19.861000061035156,-10.166906356811523,-9.694093704223633
-18.65044403076172,-9.043094635009766,-9.607349395751953
-14.248875617980957,-10.807432174682617,-3.44144344329834
-12.351093292236328,-10.252887725830078,-2.09820556640625
-15.660225868225098,-11.116874694824219,-4.543351173400879
-19.482004165649414,-7.89112663269043,-11.590877532958984
-18.458953857421875,-10.410526275634766,-8.04842758178711
-9.565616607666016,-15.975275039672852,6.409658432006836
-17.348155975341797,-9.158842086791992,-8.189313888549805
-19.831327438354492,-9.025457382202148,-10.805870056152344
-10.253726959228516,-12.405887603759766,2.15216064453125
-19.332881927490234,-7.130980491638184,-12.20190143585205
-19.38882064819336,-8.090299606323242,-11.298521041870117
-19.764568328857422,-8.530412673950195,-11.234155654907227
-20.119985580444336,-8.998769760131836,-11.1212158203125
-18.916732788085938,-10.259990692138672,-8.656742095947266
-9.618599891662598,-18.512643814086914,8.894043922424316
-10.558988571166992,-9.885980606079102,-0.6730079650878906
-18.85301971435547,-7.952245712280273,-10.900774002075195
-17.885807037353516,-10.032171249389648,-7.853635787963867
-18.307632446289062,-8.955974578857422,-9.35165786743164
-11.431854248046875,-10.380193710327148,-1.0516605377197266
-10.905172348022461,-14.135481834411621,3.23030948638916
-19.127168655395508,-8.04605484008789,-11.081113815307617
-15.421602249145508,-9.373592376708984,-6.048009872436523
-8.625009536743164,-17.633922576904297,9.008913040161133
-20.820859909057617,-10.86722183227539,-9.953638076782227
-15.29873275756836,-10.66042423248291,-4.638308525085449
-15.729362487792969,-9.370001792907715,-6.359360694885254
-17.330718994140625,-9.795818328857422,-7.534900665283203
-19.391469955444336,-8.031559944152832,-11.359910011291504
-17.77312469482422,-8.418408393859863,-9.354716300964355
-19.21782112121582,-9.866128921508789,-9.351692199707031
-19.070663452148438,-8.171546936035156,-10.899116516113281
-19.985973358154297,-8.723602294921875,-11.262371063232422
-9.9112548828125,-16.001056671142578,6.089801788330078
-18.631187438964844,-8.017107009887695,-10.614080429077148
-10.271242141723633,-15.403335571289062,5.13209342956543
-18.02077865600586,-7.510106086730957,-10.510672569274902
-19.051170349121094,-8.699151992797852,-10.352018356323242
-10.095914840698242,-19.97484588623047,9.878931045532227
-16.376039505004883,-10.015605926513672,-6.360433578491211
-19.797212600708008,-8.688888549804688,-11.10832405090332
-9.629201889038086,-16.452905654907227,6.823703765869141
-18.968751907348633,-7.962507247924805,-11.006244659423828
-14.951988220214844,-10.021706581115723,-4.930281639099121
-10.340048789978027,-12.202142715454102,1.8620939254760742
-19.154281616210938,-8.926750183105469,-10.227531433105469
-15.094971656799316,-11.021970748901367,-4.073000907897949
-18.46976089477539,-8.66490364074707,-9.80485725402832
-18.242759704589844,-9.527020454406738,-8.715739250183105
-9.730560302734375,-14.482808113098145,4.7522478103637695
-10.266792297363281,-20.455364227294922,10.18857192993164
-19.620765686035156,-9.702751159667969,-9.918014526367188
-18.977767944335938,-8.270646095275879,-10.707121849060059
-17.896930694580078,-9.023399353027344,-8.873531341552734
-16.94595718383789,-9.935892105102539,-7.010065078735352
-10.980751037597656,-12.584371566772461,1.6036205291748047
-19.699539184570312,-9.591829299926758,-10.107709884643555
-10.336588859558105,-13.221814155578613,2.885225296020508
-10.28534984588623,-17.19873046875,6.9133806228637695
-18.481464385986328,-9.713987350463867,-8.767477035522461
-10.163480758666992,-20.92966651916504,10.766185760498047
-18.641618728637695,-8.053796768188477,-10.587821960449219
-11.015876770019531,-12.54625129699707,1.530374526977539
-10.482221603393555,-12.629109382629395,2.14688777923584
-10.177452087402344,-17.53437042236328,7.3569183349609375
-19.269126892089844,-8.642959594726562,-10.626167297363281
-19.829158782958984,-8.52687931060791,-11.302279472351074
-19.16899871826172,-8.310357093811035,-10.858641624450684
-19.76106834411621,-9.089712142944336,-10.671356201171875
-18.691259384155273,-8.67083740234375,-10.020421981811523
-19.593687057495117,-8.662322998046875,-10.931364059448242
-12.289111137390137,-11.61264419555664,-0.6764669418334961
-15.025930404663086,-11.93017578125,-3.095754623413086
-18.329116821289062,-9.229291915893555,-9.099824905395508
-16.00688934326172,-10.744998931884766,-5.261890411376953
-18.12620735168457,-8.6534423828125,-9.47276496887207
-9.706594467163086,-13.63958740234375,3.932992935180664
-16.812610626220703,-9.281198501586914,-7.531412124633789
-19.09092903137207,-9.34568977355957,-9.7452392578125
-18.109050750732422,-8.864019393920898,-9.245031356811523
-18.689119338989258,-7.957426071166992,-10.731693267822266
-16.473445892333984,-9.950668334960938,-6.522777557373047
