0	premise_first	0.5
0	premise_last	0.5
0	conclusion_first	0.51
0	conclusion_last	0.51
0	last	0.51
5	premise_first	0.5
5	premise_last	0.5
5	conclusion_first	0.6
5	conclusion_last	0.65
5	last	0.5
10	premise_first	0.5
10	premise_last	0.54
10	conclusion_first	0.76
10	conclusion_last	0.74
10	last	0.52
15	premise_first	0.52
15	premise_last	0.5
15	conclusion_first	0.54
15	conclusion_last	0.57
15	last	0.69
20	premise_first	0.5
20	premise_last	0.5
20	conclusion_first	0.51
20	conclusion_last	0.54
20	last	0.73
25	premise_first	0.5
25	premise_last	0.5
25	conclusion_first	0.5
25	conclusion_last	0.51
25	last	0.71
31	premise_first	0.5
31	premise_last	0.5
31	conclusion_first	0.5
31	conclusion_last	0.5
31	last	0.65
