0	premise_first	0.47
0	premise_last	0.5
0	conclusion_first	0.49
0	conclusion_last	0.51
0	last	0.48
5	premise_first	0.48
5	premise_last	0.53
5	conclusion_first	0.49
5	conclusion_last	0.5
5	last	0.47
10	premise_first	0.45
10	premise_last	0.44
10	conclusion_first	0.45
10	conclusion_last	0.6
10	last	0.47
15	premise_first	0.48
15	premise_last	0.44
15	conclusion_first	0.48
15	conclusion_last	0.5
15	last	0.69
20	premise_first	0.45
20	premise_last	0.45
20	conclusion_first	0.48
20	conclusion_last	0.48
20	last	0.72
25	premise_first	0.47
25	premise_last	0.44
25	conclusion_first	0.48
25	conclusion_last	0.48
25	last	0.69
31	premise_first	0.48
31	premise_last	0.48
31	conclusion_first	0.48
31	conclusion_last	0.48
31	last	0.69
