0	premise_first	0.45
0	premise_last	0.35
0	conclusion_first	0.33
0	conclusion_last	0.4
0	last	0.4
5	premise_first	0.5
5	premise_last	0.45
5	conclusion_first	0.4
5	conclusion_last	0.35
5	last	0.5
10	premise_first	0.55
10	premise_last	0.53
10	conclusion_first	0.4
10	conclusion_last	0.4
10	last	0.45
15	premise_first	0.53
15	premise_last	0.53
15	conclusion_first	0.5
15	conclusion_last	0.45
15	last	0.5
20	premise_first	0.45
20	premise_last	0.45
20	conclusion_first	0.42
20	conclusion_last	0.42
20	last	0.5
25	premise_first	0.45
25	premise_last	0.45
25	conclusion_first	0.47
25	conclusion_last	0.45
25	last	0.53
31	premise_first	0.38
31	premise_last	0.38
31	conclusion_first	0.38
31	conclusion_last	0.38
31	last	0.45
