0	premise_first	0.62
0	premise_last	0.59
0	conclusion_first	0.56
0	conclusion_last	0.55
0	last	0.6
5	premise_first	0.6
5	premise_last	0.57
5	conclusion_first	0.44
5	conclusion_last	0.48
5	last	0.57
10	premise_first	0.56
10	premise_last	0.58
10	conclusion_first	0.56
10	conclusion_last	0.54
10	last	0.59
15	premise_first	0.59
15	premise_last	0.6
15	conclusion_first	0.58
15	conclusion_last	0.57
15	last	0.53
20	premise_first	0.6
20	premise_last	0.6
20	conclusion_first	0.61
20	conclusion_last	0.59
20	last	0.53
25	premise_first	0.6
25	premise_last	0.6
25	conclusion_first	0.59
25	conclusion_last	0.6
25	last	0.53
31	premise_first	0.6
31	premise_last	0.6
31	conclusion_first	0.6
31	conclusion_last	0.6
31	last	0.5
