yes,no,diff
-2.693805694580078,-3.221893310546875,0.5280876159667969
-7.975113868713379,-1.3878803253173828,-6.587233543395996
-1.6455821990966797,-4.108610153198242,2.4630279541015625
-1.1964340209960938,-6.584205627441406,5.3877716064453125
-1.6172618865966797,-5.048826217651367,3.4315643310546875
-4.9791259765625,-2.1423606872558594,-2.8367652893066406
-4.324389457702637,-3.7114009857177734,-0.6129884719848633
-1.7322425842285156,-4.555207252502441,2.822964668273926
-4.160215377807617,-2.4574718475341797,-1.7027435302734375
-5.387102127075195,-2.595212936401367,-2.791889190673828
-1.7886772155761719,-2.824810028076172,1.0361328125
-1.489288330078125,-4.658391952514648,3.1691036224365234
-7.531436920166016,-1.9775981903076172,-5.553838729858398
-2.529539108276367,-3.6729745864868164,1.1434354782104492
-8.020898818969727,-2.0925559997558594,-5.928342819213867
-1.5317440032958984,-4.127115249633789,2.5953712463378906
-1.4499435424804688,-4.348536491394043,2.898592948913574
-11.052348136901855,-2.8656463623046875,-8.186701774597168
-1.4999408721923828,-3.1095409393310547,1.6096000671386719
-5.841884613037109,-2.1608333587646484,-3.681051254272461
-2.162546157836914,-3.093463897705078,0.9309177398681641
-3.0606861114501953,-3.2229480743408203,0.162261962890625
-3.1259765625,-2.441619873046875,-0.684356689453125
-8.851366996765137,-3.3593482971191406,-5.492018699645996
-6.63551139831543,-1.2883358001708984,-5.347175598144531
-3.9336719512939453,-3.5313243865966797,-0.4023475646972656
-4.917684555053711,-2.1358776092529297,-2.7818069458007812
-1.4146003723144531,-5.699589729309082,4.284989356994629
-4.651531219482422,-3.0333385467529297,-1.6181926727294922
-2.7385692596435547,-2.26605224609375,-0.4725170135498047
-1.4032630920410156,-8.41268253326416,7.0094194412231445
-9.676952362060547,-1.6477622985839844,-8.029190063476562
-1.4814014434814453,-3.3688011169433594,1.887399673461914
-1.8231391906738281,-2.7969093322753906,0.9737701416015625
-8.93128776550293,-1.9594669342041016,-6.971820831298828
-1.2663040161132812,-3.5347347259521484,2.268430709838867
-1.5029067993164062,-4.472131729125977,2.9692249298095703
-2.1987857818603516,-3.251218795776367,1.0524330139160156
-7.240908622741699,-1.4406013488769531,-5.800307273864746
-2.307415008544922,-3.3334274291992188,1.0260124206542969
-2.344707489013672,-2.2493114471435547,-0.09539604187011719
-7.61428165435791,-1.6215782165527344,-5.992703437805176
-4.315896987915039,-2.7044601440429688,-1.6114368438720703
-4.889491081237793,-2.4792098999023438,-2.410281181335449
